user_id,rank,content_id,predicted_score,title,topic,difficulty
U0152,3,C088,0.4879,Qué es la inflación y cómo nos afecta,inflación,básico
U0152,4,C008,0.4629,5 consejos sobre endeudamiento,deuda,básico
U0152,5,C089,0.4577,Cómo afectan a mi dinero la inflación y los tipos de interés,inflación,intermedio
U0153,1,C072,0.5785,Calculadora de gestión de deudas,deuda,básico
U0153,2,C009,0.5448,Cómo gestionar mis deudas,deuda,básico
U0153,3,C008,0.4942,5 consejos sobre endeudamiento,deuda,básico
U0153,4,C057,0.4725,Cómo comparar productos de ahorro,ahorro,básico
U0153,5,C089,0.4701,Cómo afectan a mi dinero la inflación y los tipos de interés,inflación,intermedio
U0154,1,C072,0.5426,Calculadora de gestión de deudas,deuda,básico
U0154,2,C009,0.525,Cómo gestionar mis deudas,deuda,básico
U0154,3,C088,0.5097,Qué es la inflación y cómo nos afecta,inflación,básico
U0154,4,C008,0.4703,5 consejos sobre endeudamiento,deuda,básico
U0154,5,C025,0.4689,Comisiones bancarias,cuentas bancarias,básico
U0155,1,C072,0.682,Calculadora de gestión de deudas,deuda,básico
U0155,2,C053,0.6315,Protección de datos en operaciones financieras,fraude,básico
U0155,3,C088,0.6223,Qué es la inflación y cómo nos afecta,inflación,básico
U0155,4,C009,0.6095,Cómo gestionar mis deudas,deuda,básico
U0155,5,C047,0.5988,Ahorro automático: la regla del 50/30/20,ahorro,básico
U0156,1,C072,0.5324,Calculadora de gestión de deudas,deuda,básico
U0156,2,C088,0.4457,Qué es la inflación y cómo nos afecta,inflación,básico
U0156,3,C008,0.4427,5 consejos sobre endeudamiento,deuda,básico
U0156,4,C089,0.4285,Cómo afectan a mi dinero la inflación y los tipos de interés,inflación,intermedio
U0156,5,C073,0.4112,Calculadora de ahorro mensual,ahorro,básico
U0157,1,C072,0.6365,Calculadora de gestión de deudas,deuda,básico
U0157,2,C008,0.5594,5 consejos sobre endeudamiento,deuda,básico
U0157,3,C048,0.5401,Fondo de emergencia: por qué y cómo crearlo,ahorro,básico
U0157,4,C050,0.529,Cómo leer una nómina,planificación,básico
U0157,5,C053,0.5232,Protección de datos en operaciones financieras,fraude,básico
U0158,1,C072,0.5979,Calculadora de gestión de deudas,deuda,básico
U0158,2,C088,0.5735,Qué es la inflación y cómo nos afecta,inflación,básico
U0158,3,C048,0.5309,Fondo de emergencia: por qué y cómo crearlo,ahorro,básico
U0158,4,C008,0.5194,5 consejos sobre endeudamiento,deuda,básico
U0158,5,C089,0.494,Cómo afectan a mi dinero la inflación y los tipos de interés,inflación,intermedio
U0159,1,C072,0.6314,Calculadora de gestión de deudas,deuda,básico
U0159,2,C088,0.6016,Qué es la inflación y cómo nos afecta,inflación,básico
U0159,3,C009,0.594,Cómo gestionar mis deudas,deuda,básico
U0159,4,C008,0.5375,5 consejos sobre endeudamiento,deuda,básico
U0159,5,C089,0.526,Cómo afectan a mi dinero la inflación y los tipos de interés,inflación,intermedio
U0160,1,C072,0.5678,Calculadora de gestión de deudas,deuda,básico
U0160,2,C088,0.5489,Qué es la inflación y cómo nos afecta,inflación,básico
U0160,3,C009,0.521,Cómo gestionar mis deudas,deuda,básico
U0160,4,C008,0.5083,5 consejos sobre endeudamiento,deuda,básico
U0160,5,C053,0.5078,Protección de datos en operaciones financieras,fraude,básico
U0161,1,C002,0.683,Cómo está tu salud financiera,planificación,básico
U0161,2,C072,0.6697,Calculadora de gestión de deudas,deuda,básico
U0161,3,C009,0.6084,Cómo gestionar mis deudas,deuda,básico
U0161,4,C088,0.5787,Qué es la inflación y cómo nos afecta,inflación,básico
U0161,5,C008,0.5709,5 consejos sobre endeudamiento,deuda,básico
U0162,1,C072,0.6171,Calculadora de gestión de deudas,deuda,básico
U0162,2,C053,0.6037,Protección de datos en operaciones financieras,fraude,básico
U0162,3,C088,0.5853,Qué es la inflación y cómo nos afecta,inflación,básico
U0162,4,C009,0.5735,Cómo gestionar mis deudas,deuda,básico
U0162,5,C001,0.5428,Cómo elaborar un presupuesto,planificación,básico
U0163,1,C072,0.648,Calculadora de gestión de deudas,deuda,básico
U0163,2,C009,0.6159,Cómo gestionar mis deudas,deuda,básico
U0163,3,C015,0.571,Glosario de términos financieros,planificación,básico
U0163,4,C088,0.5598,Qué es la inflación y cómo nos afecta,inflación,básico
U0163,5,C017,0.5528,"Cuentas corrientes, depósitos a la vista y libretas de ahorro",cuentas bancarias,básico
U0164,1,C088,0.5452,Qué es la inflación y cómo nos afecta,inflación,básico
U0164,2,C072,0.5439,Calculadora de gestión de deudas,deuda,básico
U0164,3,C009,0.5061,Cómo gestionar mis deudas,deuda,básico
U0164,4,C047,0.4525,Ahorro automático: la regla del 50/30/20,ahorro,básico
U0164,5,C018,0.4524,Depósitos a plazo,cuentas bancarias,básico
U0165,1,C072,0.5708,Calculadora de gestión de deudas,deuda,básico
U0165,2,C009,0.5217,Cómo gestionar mis deudas,deuda,básico
U0165,3,C008,0.4886,5 consejos sobre endeudamiento,deuda,básico
U0165,4,C088,0.4811,Qué es la inflación y cómo nos afecta,inflación,básico
U0165,5,C073,0.4756,Calculadora de ahorro mensual,ahorro,básico
U0166,1,C072,0.5716,Calculadora de gestión de deudas,deuda,básico
U0166,2,C047,0.57,Ahorro automático: la regla del 50/30/20,ahorro,básico
U0166,3,C053,0.5245,Protección de datos en operaciones financieras,fraude,básico
U0166,4,C009,0.4988,Cómo gestionar mis deudas,deuda,básico
U0166,5,C008,0.45,5 consejos sobre endeudamiento,deuda,básico
U0167,1,C072,0.5428,Calculadora de gestión de deudas,deuda,básico
U0167,2,C009,0.5129,Cómo gestionar mis deudas,deuda,básico
U0167,3,C008,0.4622,5 consejos sobre endeudamiento,deuda,básico
U0167,4,C089,0.444,Cómo afectan a mi dinero la inflación y los tipos de interés,inflación,intermedio
U0167,5,C047,0.4402,Ahorro automático: la regla del 50/30/20,ahorro,básico
U0168,1,C072,0.6065,Calculadora de gestión de deudas,deuda,básico
U0168,2,C009,0.5769,Cómo gestionar mis deudas,deuda,básico
U0168,3,C043,0.576,Plan de Educación Financiera 2022-2025,planificación,básico
U0168,4,C088,0.5523,Qué es la inflación y cómo nos afecta,inflación,básico
U0168,5,C008,0.5051,5 consejos sobre endeudamiento,deuda,básico
U0169,1,C072,0.6249,Calculadora de gestión de deudas,deuda,básico
U0169,2,C073,0.5999,Calculadora de ahorro mensual,ahorro,básico
U0169,3,C092,0.5961,Qué son las comisiones bancarias,cuentas bancarias,básico
U0169,4,C053,0.5873,Protección de datos en operaciones financieras,fraude,básico
U0169,5,C009,0.5575,Cómo gestionar mis deudas,deuda,básico
U0170,1,C072,0.5484,Calculadora de gestión de deudas,deuda,básico
U0170,2,C073,0.5462,Calculadora de ahorro mensual,ahorro,básico
U0170,3,C009,0.5194,Cómo gestionar mis deudas,deuda,básico
U0170,4,C053,0.5138,Protección de datos en operaciones financieras,fraude,básico
U0170,5,C057,0.4875,Cómo comparar productos de ahorro,ahorro,básico
U0171,1,C072,0.5904,Calculadora de gestión de deudas,deuda,básico
U0171,2,C009,0.5106,Cómo gestionar mis deudas,deuda,básico
U0171,3,C088,0.5082,Qué es la inflación y cómo nos afecta,inflación,básico
U0171,4,C047,0.4952,Ahorro automático: la regla del 50/30/20,ahorro,básico
U0171,5,C043,0.4804,Plan de Educación Financiera 2022-2025,planificación,básico
U0172,1,C057,0.688,Cómo comparar productos de ahorro,ahorro,básico
U0172,2,C072,0.6435,Calculadora de gestión de deudas,deuda,básico
U0172,3,C047,0.63,Ahorro automático: la regla del 50/30/20,ahorro,básico
U0172,4,C009,0.6263,Cómo gestionar mis deudas,deuda,básico
U0172,5,C088,0.6243,Qué es la inflación y cómo nos afecta,inflación,básico
U0173,1,C072,0.6208,Calculadora de gestión de deudas,deuda,básico
U0173,2,C009,0.5948,Cómo gestionar mis deudas,deuda,básico
U0173,3,C088,0.5746,Qué es la inflación y cómo nos afecta,inflación,básico
U0173,4,C008,0.5351,5 consejos sobre endeudamiento,deuda,básico
U0173,5,C043,0.5302,Plan de Educación Financiera 2022-2025,planificación,básico
U0174,1,C072,0.5672,Calculadora de gestión de deudas,deuda,básico
U0174,2,C009,0.5283,Cómo gestionar mis deudas,deuda,básico
U0174,3,C088,0.4975,Qué es la inflación y cómo nos afecta,inflación,básico
U0174,4,C008,0.4821,5 consejos sobre endeudamiento,deuda,básico
U0174,5,C089,0.4701,Cómo afectan a mi dinero la inflación y los tipos de interés,inflación,intermedio
U0175,1,C072,0.5523,Calculadora de gestión de deudas,deuda,básico
U0175,2,C009,0.5143,Cómo gestionar mis deudas,deuda,básico
U0175,3,C088,0.4728,Qué es la inflación y cómo nos afecta,inflación,básico
U0175,4,C073,0.4682,Calculadora de ahorro mensual,ahorro,básico
U0175,5,C008,0.4679,5 consejos sobre endeudamiento,deuda,básico
U0176,1,C072,0.5646,Calculadora de gestión de deudas,deuda,básico
U0176,2,C009,0.5153,Cómo gestionar mis deudas,deuda,básico
U0176,3,C088,0.4999,Qué es la inflación y cómo nos afecta,inflación,básico
U0176,4,C008,0.4741,5 consejos sobre endeudamiento,deuda,básico
U0176,5,C089,0.4577,Cómo afectan a mi dinero la inflación y los tipos de interés,inflación,intermedio
U0177,1,C072,0.5664,Calculadora de gestión de deudas,deuda,básico
U0177,2,C009,0.5406,Cómo gestionar mis deudas,deuda,básico
U0177,3,C028,0.5267,Protegerte contra el fraude,fraude,básico
U0177,4,C030,0.5192,La detective Sara Gómez investiga el fraude por internet,fraude,básico
U0177,5,C073,0.5032,Calculadora de ahorro mensual,ahorro,básico
U0178,1,C009,0.6585,Cómo gestionar mis deudas,deuda,básico
U0178,2,C072,0.6514,Calculadora de gestión de deudas,deuda,básico
U0178,3,C073,0.5953,Calculadora de ahorro mensual,ahorro,básico
U0178,4,C008,0.5698,5 consejos sobre endeudamiento,deuda,básico
U0178,5,C017,0.5576,"Cuentas corrientes, depósitos a la vista y libretas de ahorro",cuentas bancarias,básico
U0179,1,C072,0.6273,Calculadora de gestión de deudas,deuda,básico
U0179,2,C009,0.5929,Cómo gestionar mis deudas,deuda,básico
U0179,3,C088,0.5522,Qué es la inflación y cómo nos afecta,inflación,básico
U0179,4,C008,0.5389,5 consejos sobre endeudamiento,deuda,básico
U0179,5,C089,0.5263,Cómo afectan a mi dinero la inflación y los tipos de interés,inflación,intermedio
U0180,1,C072,0.5591,Calculadora de gestión de deudas,deuda,básico
U0180,2,C009,0.5229,Cómo gestionar mis deudas,deuda,básico
U0180,3,C088,0.498,Qué es la inflación y cómo nos afecta,inflación,básico
U0180,4,C008,0.4626,5 consejos sobre endeudamiento,deuda,básico
U0180,5,C089,0.4495,Cómo afectan a mi dinero la inflación y los tipos de interés,inflación,intermedio
U0181,1,C072,0.5798,Calculadora de gestión de deudas,deuda,básico
U0181,2,C088,0.5263,Qué es la inflación y cómo nos afecta,inflación,básico
U0181,3,C002,0.5186,Cómo está tu salud financiera,planificación,básico
U0181,4,C009,0.5149,Cómo gestionar mis deudas,deuda,básico
U0181,5,C043,0.4701,Plan de Educación Financiera 2022-2025,planificación,básico
U0182,1,C072,0.5481,Calculadora de gestión de deudas,deuda,básico
U0182,2,C009,0.5134,Cómo gestionar mis deudas,deuda,básico
U0182,3,C008,0.4577,5 consejos sobre endeudamiento,deuda,básico
U0182,4,C088,0.4573,Qué es la inflación y cómo nos afecta,inflación,básico
U0182,5,C089,0.4388,Cómo afectan a mi dinero la inflación y los tipos de interés,inflación,intermedio
U0183,1,C072,0.5534,Calculadora de gestión de deudas,deuda,básico
U0183,2,C009,0.5289,Cómo gestionar mis deudas,deuda,básico
U0183,3,C088,0.5096,Qué es la inflación y cómo nos afecta,inflación,básico
U0183,4,C043,0.4931,Plan de Educación Financiera 2022-2025,planificación,básico
U0183,5,C008,0.4858,5 consejos sobre endeudamiento,deuda,básico
U0184,1,C092,0.5451,Qué son las comisiones bancarias,cuentas bancarias,básico
U0184,2,C072,0.5449,Calculadora de gestión de deudas,deuda,básico
U0184,3,C048,0.5386,Fondo de emergencia: por qué y cómo crearlo,ahorro,básico
U0184,4,C009,0.5326,Cómo gestionar mis deudas,deuda,básico
U0184,5,C053,0.5304,Protección de datos en operaciones financieras,fraude,básico
U0185,1,C057,0.6415,Cómo comparar productos de ahorro,ahorro,básico
U0185,2,C072,0.6237,Calculadora de gestión de deudas,deuda,básico
U0185,3,C009,0.5891,Cómo gestionar mis deudas,deuda,básico
U0185,4,C088,0.55,Qué es la inflación y cómo nos afecta,inflación,básico
U0185,5,C008,0.5417,5 consejos sobre endeudamiento,deuda,básico
U0186,1,C072,0.5682,Calculadora de gestión de deudas,deuda,básico
U0186,2,C009,0.5469,Cómo gestionar mis deudas,deuda,básico
U0186,3,C088,0.4954,Qué es la inflación y cómo nos afecta,inflación,básico
U0186,4,C082,0.4879,Comisiones bancarias: conceptos y comparación,cuentas bancarias,básico
U0186,5,C053,0.4784,Protección de datos en operaciones financieras,fraude,básico
U0187,1,C088,0.6028,Qué es la inflación y cómo nos afecta,inflación,básico
U0187,2,C073,0.5983,Calculadora de ahorro mensual,ahorro,básico
U0187,3,C017,0.5614,"Cuentas corrientes, depósitos a la vista y libretas de ahorro",cuentas bancarias,básico
U0187,4,C072,0.5571,Calculadora de gestión de deudas,deuda,básico
U0187,5,C009,0.5515,Cómo gestionar mis deudas,deuda,básico
U0188,1,C072,0.647,Calculadora de gestión de deudas,deuda,básico
U0188,2,C009,0.5597,Cómo gestionar mis deudas,deuda,básico
U0188,3,C088,0.5454,Qué es la inflación y cómo nos afecta,inflación,básico
U0188,4,C008,0.5228,5 consejos sobre endeudamiento,deuda,básico
U0188,5,C053,0.5191,Protección de datos en operaciones financieras,fraude,básico
U0189,1,C071,0.5576,Calculadora de presupuesto personal,planificación,básico
U0189,2,C072,0.5489,Calculadora de gestión de deudas,deuda,básico
U0189,3,C088,0.5327,Qué es la inflación y cómo nos afecta,inflación,básico
U0189,4,C009,0.5113,Cómo gestionar mis deudas,deuda,básico
U0189,5,C047,0.492,Ahorro automático: la regla del 50/30/20,ahorro,básico
U0190,1,C072,0.5543,Calculadora de gestión de deudas,deuda,básico
U0190,2,C009,0.5294,Cómo gestionar mis deudas,deuda,básico
U0190,3,C088,0.5124,Qué es la inflación y cómo nos afecta,inflación,básico
U0190,4,C071,0.5088,Calculadora de presupuesto personal,planificación,básico
U0190,5,C030,0.4918,La detective Sara Gómez investiga el fraude por internet,fraude,básico
U0191,1,C072,0.684,Calculadora de gestión de deudas,deuda,básico
U0191,2,C073,0.6629,Calculadora de ahorro mensual,ahorro,básico
U0191,3,C009,0.661,Cómo gestionar mis deudas,deuda,básico
U0191,4,C008,0.6269,5 consejos sobre endeudamiento,deuda,básico
U0191,5,C048,0.6038,Fondo de emergencia: por qué y cómo crearlo,ahorro,básico
U0192,1,C072,0.5566,Calculadora de gestión de deudas,deuda,básico
U0192,2,C009,0.5389,Cómo gestionar mis deudas,deuda,básico
U0192,3,C088,0.4809,Qué es la inflación y cómo nos afecta,inflación,básico
U0192,4,C008,0.4654,5 consejos sobre endeudamiento,deuda,básico
U0192,5,C089,0.4577,Cómo afectan a mi dinero la inflación y los tipos de interés,inflación,intermedio
U0193,1,C072,0.5605,Calculadora de gestión de deudas,deuda,básico
U0193,2,C009,0.5207,Cómo gestionar mis deudas,deuda,básico
U0193,3,C008,0.476,5 consejos sobre endeudamiento,deuda,básico
U0193,4,C047,0.4706,Ahorro automático: la regla del 50/30/20,ahorro,básico
U0193,5,C092,0.4672,Qué son las comisiones bancarias,cuentas bancarias,básico
U0194,1,C072,0.5849,Calculadora de gestión de deudas,deuda,básico
U0194,2,C061,0.5722,Manual para universitarios,planificación,básico
U0194,3,C048,0.568,Fondo de emergencia: por qué y cómo crearlo,ahorro,básico
U0194,4,C009,0.5407,Cómo gestionar mis deudas,deuda,básico
U0194,5,C008,0.5279,5 consejos sobre endeudamiento,deuda,básico
U0195,1,C088,0.6014,Qué es la inflación y cómo nos afecta,inflación,básico
U0195,2,C082,0.5563,Comisiones bancarias: conceptos y comparación,cuentas bancarias,básico
U0195,3,C072,0.5435,Calculadora de gestión de deudas,deuda,básico
U0195,4,C009,0.5297,Cómo gestionar mis deudas,deuda,básico
U0195,5,C073,0.5151,Calculadora de ahorro mensual,ahorro,básico
U0196,1,C072,0.5484,Calculadora de gestión de deudas,deuda,básico
U0196,2,C048,0.5206,Fondo de emergencia: por qué y cómo crearlo,ahorro,básico
U0196,3,C025,0.4685,Comisiones bancarias,cuentas bancarias,básico
U0196,4,C008,0.4571,5 consejos sobre endeudamiento,deuda,básico
U0196,5,C073,0.4479,Calculadora de ahorro mensual,ahorro,básico
U0197,1,C072,0.5801,Calculadora de gestión de deudas,deuda,básico
U0197,2,C009,0.5378,Cómo gestionar mis deudas,deuda,básico
U0197,3,C073,0.5216,Calculadora de ahorro mensual,ahorro,básico
U0197,4,C008,0.4959,5 consejos sobre endeudamiento,deuda,básico
U0197,5,C089,0.4817,Cómo afectan a mi dinero la inflación y los tipos de interés,inflación,intermedio
U0198,1,C088,0.652,Qué es la inflación y cómo nos afecta,inflación,básico
U0198,2,C053,0.6,Protección de datos en operaciones financieras,fraude,básico
U0198,3,C072,0.5926,Calculadora de gestión de deudas,deuda,básico
U0198,4,C001,0.5915,Cómo elaborar un presupuesto,planificación,básico
U0198,5,C043,0.5814,Plan de Educación Financiera 2022-2025,planificación,básico
U0199,1,C088,0.6847,Qué es la inflación y cómo nos afecta,inflación,básico
U0199,2,C072,0.6615,Calculadora de gestión de deudas,deuda,básico
U0199,3,C047,0.6559,Ahorro automático: la regla del 50/30/20,ahorro,básico
U0199,4,C043,0.6424,Plan de Educación Financiera 2022-2025,planificación,básico
U0199,5,C009,0.6353,Cómo gestionar mis deudas,deuda,básico
U0200,1,C088,0.6747,Qué es la inflación y cómo nos afecta,inflación,básico
U0200,2,C072,0.6285,Calculadora de gestión de deudas,deuda,básico
U0200,3,C053,0.5902,Protección de datos en operaciones financieras,fraude,básico
U0200,4,C071,0.5761,Calculadora de presupuesto personal,planificación,básico
U0200,5,C009,0.5714,Cómo gestionar mis deudas,deuda,básico
U0201,1,C088,0.6181,Qué es la inflación y cómo nos afecta,inflación,básico
U0201,2,C072,0.6071,Calculadora de gestión de deudas,deuda,básico
U0201,3,C009,0.5964,Cómo gestionar mis deudas,deuda,básico
U0201,4,C043,0.5752,Plan de Educación Financiera 2022-2025,planificación,básico
U0201,5,C048,0.5486,Fondo de emergencia: por qué y cómo crearlo,ahorro,básico
U0202,1,C057,0.5811,Cómo comparar productos de ahorro,ahorro,básico
U0202,2,C072,0.5571,Calculadora de gestión de deudas,deuda,básico
U0202,3,C088,0.5399,Qué es la inflación y cómo nos afecta,inflación,básico
U0202,4,C009,0.5167,Cómo gestionar mis deudas,deuda,básico
U0202,5,C053,0.4865,Protección de datos en operaciones financieras,fraude,básico
U0203,1,C072,0.556,Calculadora de gestión de deudas,deuda,básico
U0203,2,C088,0.5126,Qué es la inflación y cómo nos afecta,inflación,básico
U0203,3,C009,0.4972,Cómo gestionar mis deudas,deuda,básico
U0203,4,C008,0.4958,5 consejos sobre endeudamiento,deuda,básico
U0203,5,C071,0.4809,Calculadora de presupuesto personal,planificación,básico
U0204,1,C088,0.6567,Qué es la inflación y cómo nos afecta,inflación,básico
U0204,2,C048,0.6335,Fondo de emergencia: por qué y cómo crearlo,ahorro,básico
U0204,3,C072,0.6107,Calculadora de gestión de deudas,deuda,básico
U0204,4,C009,0.5833,Cómo gestionar mis deudas,deuda,básico
U0204,5,C002,0.5826,Cómo está tu salud financiera,planificación,básico
U0205,1,C072,0.5446,Calculadora de gestión de deudas,deuda,básico
U0205,2,C009,0.513,Cómo gestionar mis deudas,deuda,básico
U0205,3,C088,0.4727,Qué es la inflación y cómo nos afecta,inflación,básico
U0205,4,C008,0.4709,5 consejos sobre endeudamiento,deuda,básico
U0205,5,C073,0.4682,Calculadora de ahorro mensual,ahorro,básico
U0206,1,C072,0.583,Calculadora de gestión de deudas,deuda,básico
U0206,2,C025,0.5803,Comisiones bancarias,cuentas bancarias,básico
U0206,3,C009,0.5135,Cómo gestionar mis deudas,deuda,básico
U0206,4,C043,0.5088,Plan de Educación Financiera 2022-2025,planificación,básico
U0206,5,C073,0.5004,Calculadora de ahorro mensual,ahorro,básico
U0207,1,C072,0.5808,Calculadora de gestión de deudas,deuda,básico
U0207,2,C053,0.5511,Protección de datos en operaciones financieras,fraude,básico
U0207,3,C073,0.5379,Calculadora de ahorro mensual,ahorro,básico
U0207,4,C009,0.5324,Cómo gestionar mis deudas,deuda,básico
U0207,5,C008,0.4883,5 consejos sobre endeudamiento,deuda,básico
U0208,1,C015,0.6461,Glosario de términos financieros,planificación,básico
U0208,2,C072,0.6105,Calculadora de gestión de deudas,deuda,básico
U0208,3,C053,0.582,Protección de datos en operaciones financieras,fraude,básico
U0208,4,C073,0.5655,Calculadora de ahorro mensual,ahorro,básico
U0208,5,C009,0.5355,Cómo gestionar mis deudas,deuda,básico
U0209,1,C088,0.6352,Qué es la inflación y cómo nos afecta,inflación,básico
U0209,2,C072,0.6084,Calculadora de gestión de deudas,deuda,básico
U0209,3,C009,0.5945,Cómo gestionar mis deudas,deuda,básico
U0209,4,C018,0.5436,Depósitos a plazo,cuentas bancarias,básico
U0209,5,C047,0.5412,Ahorro automático: la regla del 50/30/20,ahorro,básico
U0210,1,C073,0.551,Calculadora de ahorro mensual,ahorro,básico
U0210,2,C088,0.55,Qué es la inflación y cómo nos afecta,inflación,básico
U0210,3,C072,0.5488,Calculadora de gestión de deudas,deuda,básico
U0210,4,C048,0.5399,Fondo de emergencia: por qué y cómo crearlo,ahorro,básico
U0210,5,C009,0.5148,Cómo gestionar mis deudas,deuda,básico
U0211,1,C072,0.5725,Calculadora de gestión de deudas,deuda,básico
U0211,2,C009,0.5608,Cómo gestionar mis deudas,deuda,básico
U0211,3,C053,0.5049,Protección de datos en operaciones financieras,fraude,básico
U0211,4,C008,0.4678,5 consejos sobre endeudamiento,deuda,básico
U0211,5,C089,0.4672,Cómo afectan a mi dinero la inflación y los tipos de interés,inflación,intermedio
U0212,1,C072,0.5575,Calculadora de gestión de deudas,deuda,básico
U0212,2,C009,0.5495,Cómo gestionar mis deudas,deuda,básico
U0212,3,C006,0.5192,8 productos bancarios,cuentas bancarias,básico
U0212,4,C088,0.5186,Qué es la inflación y cómo nos afecta,inflación,básico
U0212,5,C011,0.5088,Cuidado del entorno: el banco y yo,cuentas bancarias,básico
U0213,1,C088,0.6416,Qué es la inflación y cómo nos afecta,inflación,básico
U0213,2,C072,0.6021,Calculadora de gestión de deudas,deuda,básico
U0213,3,C071,0.5856,Calculadora de presupuesto personal,planificación,básico
U0213,4,C009,0.5665,Cómo gestionar mis deudas,deuda,básico
U0213,5,C043,0.5471,Plan de Educación Financiera 2022-2025,planificación,básico
U0214,1,C072,0.5779,Calculadora de gestión de deudas,deuda,básico
U0214,2,C009,0.543,Cómo gestionar mis deudas,deuda,básico
U0214,3,C088,0.5175,Qué es la inflación y cómo nos afecta,inflación,básico
U0214,4,C008,0.4852,5 consejos sobre endeudamiento,deuda,básico
U0214,5,C089,0.4758,Cómo afectan a mi dinero la inflación y los tipos de interés,inflación,intermedio
U0215,1,C072,0.5728,Calculadora de gestión de deudas,deuda,básico
U0215,2,C073,0.5506,Calculadora de ahorro mensual,ahorro,básico
U0215,3,C048,0.5489,Fondo de emergencia: por qué y cómo crearlo,ahorro,básico
U0215,4,C009,0.5348,Cómo gestionar mis deudas,deuda,básico
U0215,5,C053,0.5036,Protección de datos en operaciones financieras,fraude,básico
U0216,1,C072,0.5851,Calculadora de gestión de deudas,deuda,básico
U0216,2,C053,0.5056,Protección de datos en operaciones financieras,fraude,básico
U0216,3,C075,0.4961,Calculadora de patrimonio neto,planificación,intermedio
U0216,4,C088,0.4939,Qué es la inflación y cómo nos afecta,inflación,básico
U0216,5,C009,0.4927,Cómo gestionar mis deudas,deuda,básico
U0217,1,C072,0.5685,Calculadora de gestión de deudas,deuda,básico
U0217,2,C088,0.5584,Qué es la inflación y cómo nos afecta,inflación,básico
U0217,3,C009,0.5373,Cómo gestionar mis deudas,deuda,básico
U0217,4,C008,0.5023,5 consejos sobre endeudamiento,deuda,básico
U0217,5,C073,0.4802,Calculadora de ahorro mensual,ahorro,básico
U0218,1,C088,0.6376,Qué es la inflación y cómo nos afecta,inflación,básico
U0218,2,C072,0.6109,Calculadora de gestión de deudas,deuda,básico
U0218,3,C071,0.6095,Calculadora de presupuesto personal,planificación,básico
U0218,4,C048,0.6042,Fondo de emergencia: por qué y cómo crearlo,ahorro,básico
U0218,5,C053,0.5919,Protección de datos en operaciones financieras,fraude,básico
U0219,1,C030,0.6694,La detective Sara Gómez investiga el fraude por internet,fraude,básico
U0219,2,C072,0.5849,Calculadora de gestión de deudas,deuda,básico
U0219,3,C073,0.5845,Calculadora de ahorro mensual,ahorro,básico
U0219,4,C009,0.5694,Cómo gestionar mis deudas,deuda,básico
U0219,5,C088,0.5665,Qué es la inflación y cómo nos afecta,inflación,básico
U0220,1,C072,0.6249,Calculadora de gestión de deudas,deuda,básico
U0220,2,C009,0.5821,Cómo gestionar mis deudas,deuda,básico
U0220,3,C088,0.567,Qué es la inflación y cómo nos afecta,inflación,básico
U0220,4,C008,0.5277,5 consejos sobre endeudamiento,deuda,básico
U0220,5,C043,0.5246,Plan de Educación Financiera 2022-2025,planificación,básico
U0221,1,C072,0.5827,Calculadora de gestión de deudas,deuda,básico
U0221,2,C008,0.489,5 consejos sobre endeudamiento,deuda,básico
U0221,3,C088,0.4802,Qué es la inflación y cómo nos afecta,inflación,básico
U0221,4,C089,0.475,Cómo afectan a mi dinero la inflación y los tipos de interés,inflación,intermedio
U0221,5,C015,0.4601,Glosario de términos financieros,planificación,básico
U0222,1,C073,0.5693,Calculadora de ahorro mensual,ahorro,básico
U0222,2,C072,0.5633,Calculadora de gestión de deudas,deuda,básico
U0222,3,C009,0.5369,Cómo gestionar mis deudas,deuda,básico
U0222,4,C008,0.4959,5 consejos sobre endeudamiento,deuda,básico
U0222,5,C048,0.4785,Fondo de emergencia: por qué y cómo crearlo,ahorro,básico
U0223,1,C072,0.5783,Calculadora de gestión de deudas,deuda,básico
U0223,2,C002,0.5423,Cómo está tu salud financiera,planificación,básico
U0223,3,C009,0.5266,Cómo gestionar mis deudas,deuda,básico
U0223,4,C011,0.4972,Cuidado del entorno: el banco y yo,cuentas bancarias,básico
U0223,5,C088,0.491,Qué es la inflación y cómo nos afecta,inflación,básico
U0224,1,C072,0.5378,Calculadora de gestión de deudas,deuda,básico
U0224,2,C009,0.4859,Cómo gestionar mis deudas,deuda,básico
U0224,3,C088,0.4837,Qué es la inflación y cómo nos afecta,inflación,básico
U0224,4,C008,0.4749,5 consejos sobre endeudamiento,deuda,básico
U0224,5,C073,0.4511,Calculadora de ahorro mensual,ahorro,básico
U0225,1,C072,0.6244,Calculadora de gestión de deudas,deuda,básico
U0225,2,C009,0.604,Cómo gestionar mis deudas,deuda,básico
U0225,3,C088,0.6013,Qué es la inflación y cómo nos afecta,inflación,básico
U0225,4,C057,0.5875,Cómo comparar productos de ahorro,ahorro,básico
U0225,5,C047,0.5739,Ahorro automático: la regla del 50/30/20,ahorro,básico
U0226,1,C072,0.5939,Calculadora de gestión de deudas,deuda,básico
U0226,2,C009,0.5336,Cómo gestionar mis deudas,deuda,básico
U0226,3,C088,0.5122,Qué es la inflación y cómo nos afecta,inflación,básico
U0226,4,C008,0.5046,5 consejos sobre endeudamiento,deuda,básico
U0226,5,C015,0.4912,Glosario de términos financieros,planificación,básico
U0227,1,C002,0.6122,Cómo está tu salud financiera,planificación,básico
U0227,2,C072,0.5548,Calculadora de gestión de deudas,deuda,básico
